dsx,dsy,lsx,lsy,dxs,dys,manhattan,delay_ns,fanout,dtype,ltype
39,135,39,135,0,0,0,58,1,SLICE,SLICE
38,135,38,135,0,0,0,55,1,SLICE,SLICE
38,141,38,141,0,0,0,55,1,SLICE,SLICE
38,141,38,141,0,0,0,55,1,SLICE,SLICE
39,141,39,141,0,0,0,58,1,SLICE,SLICE
39,141,39,141,0,0,0,59,1,SLICE,SLICE
39,141,39,141,0,0,0,58,1,SLICE,SLICE
38,141,38,141,0,0,0,56,1,SLICE,SLICE
38,147,38,147,0,0,0,56,1,SLICE,SLICE
38,147,38,147,0,0,0,55,1,SLICE,SLICE
38,147,38,147,0,0,0,55,1,SLICE,SLICE
38,146,38,146,0,0,0,55,1,SLICE,SLICE
38,147,38,147,0,0,0,55,1,SLICE,SLICE
38,146,38,146,0,0,0,56,1,SLICE,SLICE
45,165,45,165,0,0,0,59,1,SLICE,SLICE
45,164,45,164,0,0,0,59,1,SLICE,SLICE
45,164,45,164,0,0,0,58,1,SLICE,SLICE
45,164,45,164,0,0,0,58,1,SLICE,SLICE
44,163,44,163,0,0,0,58,1,SLICE,SLICE
44,165,44,165,0,0,0,58,1,SLICE,SLICE
39,156,39,156,0,0,0,59,1,SLICE,SLICE
39,155,39,155,0,0,0,58,1,SLICE,SLICE
39,156,39,156,0,0,0,58,1,SLICE,SLICE
39,155,39,155,0,0,0,59,1,SLICE,SLICE
39,155,39,155,0,0,0,58,1,SLICE,SLICE
38,155,38,155,0,0,0,56,1,SLICE,SLICE
39,138,39,138,0,0,0,58,1,SLICE,SLICE
39,136,39,136,0,0,0,58,1,SLICE,SLICE
39,136,39,136,0,0,0,59,1,SLICE,SLICE
39,137,39,137,0,0,0,58,1,SLICE,SLICE
39,137,39,137,0,0,0,58,1,SLICE,SLICE
38,137,38,137,0,0,0,55,1,SLICE,SLICE
46,169,46,169,0,0,0,55,1,SLICE,SLICE
45,169,45,169,0,0,0,59,1,SLICE,SLICE
44,172,44,172,0,0,0,58,1,SLICE,SLICE
45,165,45,165,0,0,0,58,1,SLICE,SLICE
46,170,46,170,0,0,0,55,1,SLICE,SLICE
46,170,46,170,0,0,0,56,1,SLICE,SLICE
39,142,39,142,0,0,0,59,1,SLICE,SLICE
39,143,39,143,0,0,0,59,1,SLICE,SLICE
39,139,39,139,0,0,0,59,1,SLICE,SLICE
39,142,39,142,0,0,0,58,1,SLICE,SLICE
39,143,39,143,0,0,0,58,1,SLICE,SLICE
38,140,38,140,0,0,0,56,1,SLICE,SLICE
45,162,45,162,0,0,0,58,1,SLICE,SLICE
45,167,45,167,0,0,0,59,1,SLICE,SLICE
45,168,45,168,0,0,0,59,1,SLICE,SLICE
45,165,45,165,0,0,0,58,1,SLICE,SLICE
45,166,45,166,0,0,0,59,1,SLICE,SLICE
44,166,44,166,0,0,0,58,1,SLICE,SLICE
45,169,45,169,0,0,0,58,1,SLICE,SLICE
44,161,44,161,0,0,0,58,1,SLICE,SLICE
47,169,47,169,0,0,0,58,1,SLICE,SLICE
45,170,45,170,0,0,0,58,1,SLICE,SLICE
45,170,45,170,0,0,0,59,1,SLICE,SLICE
46,169,46,169,0,0,0,56,1,SLICE,SLICE
44,168,44,168,0,0,0,58,1,SLICE,SLICE
44,167,44,167,0,0,0,59,1,SLICE,SLICE
44,168,44,168,0,0,0,59,1,SLICE,SLICE
44,168,44,168,0,0,0,58,1,SLICE,SLICE
44,169,44,169,0,0,0,58,1,SLICE,SLICE
44,169,44,169,0,0,0,58,1,SLICE,SLICE
38,151,38,151,0,0,0,55,1,SLICE,SLICE
38,150,38,150,0,0,0,55,1,SLICE,SLICE
38,149,38,149,0,0,0,55,1,SLICE,SLICE
38,150,38,150,0,0,0,55,1,SLICE,SLICE
38,150,38,150,0,0,0,55,1,SLICE,SLICE
38,150,38,150,0,0,0,56,1,SLICE,SLICE
44,166,44,166,0,0,0,59,1,SLICE,SLICE
44,167,44,167,0,0,0,58,1,SLICE,SLICE
44,167,44,167,0,0,0,58,1,SLICE,SLICE
44,166,44,166,0,0,0,58,1,SLICE,SLICE
45,167,45,167,0,0,0,58,1,SLICE,SLICE
44,167,44,167,0,0,0,58,1,SLICE,SLICE
38,134,38,134,0,0,0,55,1,SLICE,SLICE
38,135,38,135,0,0,0,55,1,SLICE,SLICE
39,135,39,135,0,0,0,58,1,SLICE,SLICE
38,136,38,136,0,0,0,55,1,SLICE,SLICE
38,136,38,136,0,0,0,55,1,SLICE,SLICE
38,135,38,135,0,0,0,56,1,SLICE,SLICE
45,163,45,163,0,0,0,58,1,SLICE,SLICE
45,163,45,163,0,0,0,59,1,SLICE,SLICE
45,163,45,163,0,0,0,58,1,SLICE,SLICE
45,163,45,163,0,0,0,58,1,SLICE,SLICE
45,166,45,166,0,0,0,58,1,SLICE,SLICE
44,165,44,165,0,0,0,58,1,SLICE,SLICE
39,137,39,137,0,0,0,58,1,SLICE,SLICE
39,136,39,136,0,0,0,58,1,SLICE,SLICE
37,139,37,139,0,0,0,59,1,SLICE,SLICE
39,136,39,136,0,0,0,58,1,SLICE,SLICE
36,136,36,136,0,0,0,59,1,SLICE,SLICE
38,137,38,137,0,0,0,56,1,SLICE,SLICE
45,167,45,167,0,0,0,58,1,SLICE,SLICE
47,161,47,161,0,0,0,59,1,SLICE,SLICE
46,165,46,165,0,0,0,56,1,SLICE,SLICE
45,166,45,166,0,0,0,58,1,SLICE,SLICE
46,166,46,166,0,0,0,55,1,SLICE,SLICE
44,165,44,165,0,0,0,59,1,SLICE,SLICE
38,156,38,156,0,0,0,55,1,SLICE,SLICE
38,156,38,156,0,0,0,55,1,SLICE,SLICE
38,156,38,156,0,0,0,55,1,SLICE,SLICE
39,157,39,157,0,0,0,59,1,SLICE,SLICE
39,156,39,156,0,0,0,58,1,SLICE,SLICE
38,154,38,154,0,0,0,56,1,SLICE,SLICE
38,153,38,153,0,0,0,55,1,SLICE,SLICE
39,153,39,153,0,0,0,58,1,SLICE,SLICE
39,153,39,153,0,0,0,59,1,SLICE,SLICE
39,153,39,153,0,0,0,58,1,SLICE,SLICE
39,152,39,152,0,0,0,59,1,SLICE,SLICE
38,153,38,153,0,0,0,56,1,SLICE,SLICE
38,143,38,143,0,0,0,56,1,SLICE,SLICE
38,144,38,144,0,0,0,55,1,SLICE,SLICE
38,144,38,144,0,0,0,55,1,SLICE,SLICE
39,144,39,144,0,0,0,58,1,SLICE,SLICE
39,144,39,144,0,0,0,59,1,SLICE,SLICE
38,144,38,144,0,0,0,56,1,SLICE,SLICE
46,171,46,171,0,0,0,56,1,SLICE,SLICE
46,171,46,171,0,0,0,55,1,SLICE,SLICE
46,171,46,171,0,0,0,55,1,SLICE,SLICE
46,172,46,172,0,0,0,56,1,SLICE,SLICE
46,171,46,171,0,0,0,55,1,SLICE,SLICE
44,163,44,163,0,0,0,58,1,SLICE,SLICE
38,142,38,142,0,0,0,56,1,SLICE,SLICE
38,142,38,142,0,0,0,55,1,SLICE,SLICE
38,142,38,142,0,0,0,55,1,SLICE,SLICE
38,142,38,142,0,0,0,55,1,SLICE,SLICE
39,142,39,142,0,0,0,58,1,SLICE,SLICE
38,139,38,139,0,0,0,56,1,SLICE,SLICE
36,135,36,135,0,0,0,58,1,SLICE,SLICE
37,133,37,133,0,0,0,58,1,SLICE,SLICE
36,136,36,136,0,0,0,58,1,SLICE,SLICE
36,135,36,135,0,0,0,59,1,SLICE,SLICE
36,134,36,134,0,0,0,58,1,SLICE,SLICE
36,134,36,134,0,0,0,59,1,SLICE,SLICE
44,163,44,163,0,0,0,59,1,SLICE,SLICE
44,165,44,165,0,0,0,58,1,SLICE,SLICE
42,160,42,160,0,0,0,56,1,SLICE,SLICE
45,165,45,165,0,0,0,58,1,SLICE,SLICE
44,162,44,162,0,0,0,58,1,SLICE,SLICE
42,161,42,161,0,0,0,56,1,SLICE,SLICE
44,170,44,170,0,0,0,58,1,SLICE,SLICE
45,162,45,162,0,0,0,59,1,SLICE,SLICE
45,168,45,168,0,0,0,58,1,SLICE,SLICE
45,162,45,162,0,0,0,58,1,SLICE,SLICE
45,169,45,169,0,0,0,58,1,SLICE,SLICE
44,169,44,169,0,0,0,58,1,SLICE,SLICE
38,143,38,143,0,0,0,55,1,SLICE,SLICE
38,145,38,145,0,0,0,55,1,SLICE,SLICE
38,145,38,145,0,0,0,55,1,SLICE,SLICE
38,143,38,143,0,0,0,55,1,SLICE,SLICE
39,145,39,145,0,0,0,58,1,SLICE,SLICE
38,145,38,145,0,0,0,56,1,SLICE,SLICE
43,161,43,161,0,0,0,58,1,SLICE,SLICE
41,159,41,159,0,0,0,58,1,SLICE,SLICE
40,161,40,161,0,0,0,58,1,SLICE,SLICE
45,162,45,162,0,0,0,58,1,SLICE,SLICE
43,160,43,160,0,0,0,58,1,SLICE,SLICE
40,161,40,161,0,0,0,58,1,SLICE,SLICE
44,171,44,171,0,0,0,59,1,SLICE,SLICE
45,169,45,169,0,0,0,58,1,SLICE,SLICE
46,170,46,170,0,0,0,55,1,SLICE,SLICE
47,171,47,171,0,0,0,58,1,SLICE,SLICE
46,169,46,169,0,0,0,55,1,SLICE,SLICE
44,169,44,169,0,0,0,59,1,SLICE,SLICE
40,159,40,159,0,0,0,59,1,SLICE,SLICE
40,159,40,159,0,0,0,58,1,SLICE,SLICE
40,160,40,160,0,0,0,59,1,SLICE,SLICE
42,160,42,160,0,0,0,55,1,SLICE,SLICE
42,159,42,159,0,0,0,55,1,SLICE,SLICE
40,160,40,160,0,0,0,58,1,SLICE,SLICE
22,164,22,164,0,0,0,55,1,SLICE,SLICE
22,165,22,165,0,0,0,55,1,SLICE,SLICE
22,165,22,165,0,0,0,55,1,SLICE,SLICE
22,164,22,164,0,0,0,55,1,SLICE,SLICE
23,164,23,164,0,0,0,58,1,SLICE,SLICE
22,164,22,164,0,0,0,55,1,SLICE,SLICE
18,155,18,155,0,0,0,55,1,SLICE,SLICE
18,154,18,154,0,0,0,55,1,SLICE,SLICE
18,155,18,155,0,0,0,55,1,SLICE,SLICE
18,155,18,155,0,0,0,55,1,SLICE,SLICE
19,155,19,155,0,0,0,58,1,SLICE,SLICE
18,155,18,155,0,0,0,56,1,SLICE,SLICE
22,168,22,168,0,0,0,55,1,SLICE,SLICE
23,168,23,168,0,0,0,58,1,SLICE,SLICE
23,168,23,168,0,0,0,59,1,SLICE,SLICE
23,168,23,168,0,0,0,58,1,SLICE,SLICE
23,169,23,169,0,0,0,58,1,SLICE,SLICE
22,169,22,169,0,0,0,55,1,SLICE,SLICE
22,168,22,168,0,0,0,56,1,SLICE,SLICE
22,168,22,168,0,0,0,55,1,SLICE,SLICE
22,167,22,167,0,0,0,55,1,SLICE,SLICE
22,168,22,168,0,0,0,55,1,SLICE,SLICE
22,167,22,167,0,0,0,55,1,SLICE,SLICE
22,167,22,167,0,0,0,56,1,SLICE,SLICE
18,148,18,148,0,0,0,56,1,SLICE,SLICE
18,148,18,148,0,0,0,55,1,SLICE,SLICE
18,148,18,148,0,0,0,55,1,SLICE,SLICE
19,146,19,146,0,0,0,58,1,SLICE,SLICE
18,148,18,148,0,0,0,55,1,SLICE,SLICE
18,147,18,147,0,0,0,56,1,SLICE,SLICE
20,163,20,163,0,0,0,56,1,SLICE,SLICE
22,173,22,173,0,0,0,55,1,SLICE,SLICE
22,173,22,173,0,0,0,55,1,SLICE,SLICE
22,174,22,174,0,0,0,56,1,SLICE,SLICE
22,173,22,173,0,0,0,55,1,SLICE,SLICE
20,162,20,162,0,0,0,55,1,SLICE,SLICE
19,149,19,149,0,0,0,58,1,SLICE,SLICE
19,149,19,149,0,0,0,59,1,SLICE,SLICE
19,149,19,149,0,0,0,58,1,SLICE,SLICE
18,150,18,150,0,0,0,55,1,SLICE,SLICE
19,150,19,150,0,0,0,58,1,SLICE,SLICE
18,150,18,150,0,0,0,56,1,SLICE,SLICE
37,169,37,169,0,0,0,58,1,SLICE,SLICE
36,165,36,165,0,0,0,58,1,SLICE,SLICE
23,172,23,172,0,0,0,58,1,SLICE,SLICE
36,181,36,181,0,0,0,58,1,SLICE,SLICE
36,172,36,172,0,0,0,58,1,SLICE,SLICE
22,173,22,173,0,0,0,56,1,SLICE,SLICE
36,176,36,176,0,0,0,58,1,SLICE,SLICE
36,176,36,176,0,0,0,58,1,SLICE,SLICE
36,177,36,177,0,0,0,58,1,SLICE,SLICE
36,177,36,177,0,0,0,58,1,SLICE,SLICE
37,179,37,179,0,0,0,59,1,SLICE,SLICE
36,177,36,177,0,0,0,59,1,SLICE,SLICE
22,163,22,163,0,0,0,55,1,SLICE,SLICE
22,163,22,163,0,0,0,55,1,SLICE,SLICE
23,163,23,163,0,0,0,58,1,SLICE,SLICE
23,163,23,163,0,0,0,59,1,SLICE,SLICE
23,163,23,163,0,0,0,58,1,SLICE,SLICE
22,164,22,164,0,0,0,56,1,SLICE,SLICE
22,171,22,171,0,0,0,55,1,SLICE,SLICE
22,172,22,172,0,0,0,55,1,SLICE,SLICE
22,171,22,171,0,0,0,55,1,SLICE,SLICE
22,178,22,178,0,0,0,56,1,SLICE,SLICE
22,171,22,171,0,0,0,55,1,SLICE,SLICE
22,172,22,172,0,0,0,55,1,SLICE,SLICE
22,161,22,161,0,0,0,55,1,SLICE,SLICE
22,161,22,161,0,0,0,55,1,SLICE,SLICE
22,162,22,162,0,0,0,55,1,SLICE,SLICE
22,161,22,161,0,0,0,55,1,SLICE,SLICE
23,161,23,161,0,0,0,58,1,SLICE,SLICE
22,161,22,161,0,0,0,56,1,SLICE,SLICE
18,151,18,151,0,0,0,55,1,SLICE,SLICE
19,152,19,152,0,0,0,59,1,SLICE,SLICE
19,152,19,152,0,0,0,58,1,SLICE,SLICE
18,151,18,151,0,0,0,55,1,SLICE,SLICE
19,151,19,151,0,0,0,58,1,SLICE,SLICE
18,151,18,151,0,0,0,56,1,SLICE,SLICE
22,160,22,160,0,0,0,55,1,SLICE,SLICE
22,159,22,159,0,0,0,55,1,SLICE,SLICE
22,159,22,159,0,0,0,55,1,SLICE,SLICE
22,159,22,159,0,0,0,55,1,SLICE,SLICE
23,159,23,159,0,0,0,58,1,SLICE,SLICE
22,159,22,159,0,0,0,56,1,SLICE,SLICE
23,171,23,171,0,0,0,58,1,SLICE,SLICE
23,170,23,170,0,0,0,59,1,SLICE,SLICE
21,172,21,172,0,0,0,58,1,SLICE,SLICE
23,170,23,170,0,0,0,58,1,SLICE,SLICE
23,170,23,170,0,0,0,58,1,SLICE,SLICE
22,171,22,171,0,0,0,56,1,SLICE,SLICE
19,155,19,155,0,0,0,58,1,SLICE,SLICE
19,154,19,154,0,0,0,58,1,SLICE,SLICE
19,153,19,153,0,0,0,58,1,SLICE,SLICE
19,155,19,155,0,0,0,58,1,SLICE,SLICE
16,155,16,155,0,0,0,55,1,SLICE,SLICE
18,154,18,154,0,0,0,56,1,SLICE,SLICE
20,170,20,170,0,0,0,55,1,SLICE,SLICE
20,161,20,161,0,0,0,55,1,SLICE,SLICE
21,160,21,160,0,0,0,58,1,SLICE,SLICE
21,161,21,161,0,0,0,58,1,SLICE,SLICE
20,169,20,169,0,0,0,56,1,SLICE,SLICE
20,160,20,160,0,0,0,55,1,SLICE,SLICE
23,167,23,167,0,0,0,59,1,SLICE,SLICE
23,167,23,167,0,0,0,58,1,SLICE,SLICE
23,167,23,167,0,0,0,58,1,SLICE,SLICE
23,166,23,166,0,0,0,58,1,SLICE,SLICE
23,166,23,166,0,0,0,58,1,SLICE,SLICE
22,166,22,166,0,0,0,56,1,SLICE,SLICE
36,184,36,184,0,0,0,58,1,SLICE,SLICE
36,171,36,171,0,0,0,58,1,SLICE,SLICE
36,180,36,180,0,0,0,58,1,SLICE,SLICE
36,172,36,172,0,0,0,58,1,SLICE,SLICE
36,179,36,179,0,0,0,58,1,SLICE,SLICE
36,177,36,177,0,0,0,58,1,SLICE,SLICE
19,150,19,150,0,0,0,59,1,SLICE,SLICE
19,151,19,151,0,0,0,58,1,SLICE,SLICE
19,151,19,151,0,0,0,58,1,SLICE,SLICE
19,150,19,150,0,0,0,58,1,SLICE,SLICE
19,150,19,150,0,0,0,58,1,SLICE,SLICE
18,151,18,151,0,0,0,55,1,SLICE,SLICE
19,148,19,148,0,0,0,58,1,SLICE,SLICE
19,148,19,148,0,0,0,59,1,SLICE,SLICE
19,149,19,149,0,0,0,58,1,SLICE,SLICE
19,148,19,148,0,0,0,58,1,SLICE,SLICE
19,148,19,148,0,0,0,58,1,SLICE,SLICE
18,149,18,149,0,0,0,56,1,SLICE,SLICE
36,174,36,174,0,0,0,58,1,SLICE,SLICE
36,179,36,179,0,0,0,59,1,SLICE,SLICE
36,174,36,174,0,0,0,59,1,SLICE,SLICE
36,186,36,186,0,0,0,58,1,SLICE,SLICE
36,176,36,176,0,0,0,58,1,SLICE,SLICE
36,181,36,181,0,0,0,58,1,SLICE,SLICE
18,147,18,147,0,0,0,55,1,SLICE,SLICE
18,147,18,147,0,0,0,55,1,SLICE,SLICE
18,146,18,146,0,0,0,56,1,SLICE,SLICE
18,146,18,146,0,0,0,55,1,SLICE,SLICE
19,147,19,147,0,0,0,58,1,SLICE,SLICE
18,147,18,147,0,0,0,55,1,SLICE,SLICE
23,162,23,162,0,0,0,59,1,SLICE,SLICE
23,162,23,162,0,0,0,58,1,SLICE,SLICE
23,162,23,162,0,0,0,58,1,SLICE,SLICE
20,161,20,161,0,0,0,55,1,SLICE,SLICE
22,163,22,163,0,0,0,55,1,SLICE,SLICE
22,162,22,162,0,0,0,56,1,SLICE,SLICE
23,173,23,173,0,0,0,58,1,SLICE,SLICE
23,173,23,173,0,0,0,59,1,SLICE,SLICE
20,162,20,162,0,0,0,55,1,SLICE,SLICE
20,162,20,162,0,0,0,55,1,SLICE,SLICE
21,162,21,162,0,0,0,58,1,SLICE,SLICE
20,162,20,162,0,0,0,56,1,SLICE,SLICE
20,161,20,161,0,0,0,56,1,SLICE,SLICE
22,170,22,170,0,0,0,55,1,SLICE,SLICE
23,170,23,170,0,0,0,58,1,SLICE,SLICE
20,161,20,161,0,0,0,55,1,SLICE,SLICE
23,169,23,169,0,0,0,59,1,SLICE,SLICE
22,170,22,170,0,0,0,56,1,SLICE,SLICE
18,157,18,157,0,0,0,55,1,SLICE,SLICE
18,157,18,157,0,0,0,55,1,SLICE,SLICE
18,157,18,157,0,0,0,55,1,SLICE,SLICE
19,157,19,157,0,0,0,58,1,SLICE,SLICE
19,157,19,157,0,0,0,59,1,SLICE,SLICE
18,157,18,157,0,0,0,56,1,SLICE,SLICE
20,160,20,160,0,0,0,55,1,SLICE,SLICE
20,160,20,160,0,0,0,55,1,SLICE,SLICE
20,166,20,166,0,0,0,56,1,SLICE,SLICE
20,165,20,165,0,0,0,56,1,SLICE,SLICE
23,164,23,164,0,0,0,58,1,SLICE,SLICE
20,160,20,160,0,0,0,56,1,SLICE,SLICE
22,166,22,166,0,0,0,55,1,SLICE,SLICE
22,165,22,165,0,0,0,55,1,SLICE,SLICE
22,166,22,166,0,0,0,55,1,SLICE,SLICE
22,166,22,166,0,0,0,55,1,SLICE,SLICE
23,165,23,165,0,0,0,58,1,SLICE,SLICE
22,165,22,165,0,0,0,56,1,SLICE,SLICE
22,172,22,172,0,0,0,55,1,SLICE,SLICE
22,170,22,170,0,0,0,55,1,SLICE,SLICE
22,169,22,169,0,0,0,55,1,SLICE,SLICE
22,169,22,169,0,0,0,55,1,SLICE,SLICE
23,171,23,171,0,0,0,58,1,SLICE,SLICE
22,169,22,169,0,0,0,56,1,SLICE,SLICE
36,179,36,179,0,0,0,58,1,SLICE,SLICE
36,170,36,170,0,0,0,59,1,SLICE,SLICE
36,178,36,178,0,0,0,58,1,SLICE,SLICE
36,175,36,175,0,0,0,58,1,SLICE,SLICE
36,173,36,173,0,0,0,58,1,SLICE,SLICE
36,170,36,170,0,0,0,58,1,SLICE,SLICE
45,184,45,184,0,0,0,59,1,SLICE,SLICE
45,184,45,184,0,0,0,58,1,SLICE,SLICE
45,184,45,184,0,0,0,58,1,SLICE,SLICE
44,185,44,185,0,0,0,58,1,SLICE,SLICE
44,183,44,183,0,0,0,58,1,SLICE,SLICE
45,184,45,184,0,0,0,58,1,SLICE,SLICE
20,159,20,159,0,0,0,56,1,SLICE,SLICE
20,159,20,159,0,0,0,55,1,SLICE,SLICE
20,159,20,159,0,0,0,55,1,SLICE,SLICE
20,159,20,159,0,0,0,55,1,SLICE,SLICE
21,159,21,159,0,0,0,58,1,SLICE,SLICE
22,163,22,163,0,0,0,56,1,SLICE,SLICE
20,163,20,163,0,0,0,55,1,SLICE,SLICE
20,163,20,163,0,0,0,55,1,SLICE,SLICE
21,163,21,163,0,0,0,58,1,SLICE,SLICE
21,162,21,162,0,0,0,59,1,SLICE,SLICE
21,162,21,162,0,0,0,58,1,SLICE,SLICE
20,164,20,164,0,0,0,56,1,SLICE,SLICE
23,160,23,160,0,0,0,58,1,SLICE,SLICE
23,160,23,160,0,0,0,58,1,SLICE,SLICE
21,161,21,161,0,0,0,59,1,SLICE,SLICE
21,161,21,161,0,0,0,58,1,SLICE,SLICE
21,161,21,161,0,0,0,58,1,SLICE,SLICE
22,160,22,160,0,0,0,56,1,SLICE,SLICE
18,153,18,153,0,0,0,56,1,SLICE,SLICE
18,152,18,152,0,0,0,55,1,SLICE,SLICE
18,152,18,152,0,0,0,55,1,SLICE,SLICE
19,152,19,152,0,0,0,58,1,SLICE,SLICE
18,153,18,153,0,0,0,55,1,SLICE,SLICE
18,152,18,152,0,0,0,56,1,SLICE,SLICE
36,180,36,180,0,0,0,59,1,SLICE,SLICE
36,165,36,165,0,0,0,58,1,SLICE,SLICE
23,172,23,172,0,0,0,58,1,SLICE,SLICE
23,172,23,172,0,0,0,59,1,SLICE,SLICE
23,172,23,172,0,0,0,58,1,SLICE,SLICE
22,172,22,172,0,0,0,56,1,SLICE,SLICE
18,156,18,156,0,0,0,55,1,SLICE,SLICE
19,156,19,156,0,0,0,58,1,SLICE,SLICE
19,156,19,156,0,0,0,59,1,SLICE,SLICE
19,156,19,156,0,0,0,58,1,SLICE,SLICE
19,156,19,156,0,0,0,58,1,SLICE,SLICE
18,156,18,156,0,0,0,56,1,SLICE,SLICE
18,153,18,153,0,0,0,55,1,SLICE,SLICE
18,154,18,154,0,0,0,55,1,SLICE,SLICE
18,153,18,153,0,0,0,55,1,SLICE,SLICE
19,153,19,153,0,0,0,58,1,SLICE,SLICE
19,153,19,153,0,0,0,59,1,SLICE,SLICE
18,152,18,152,0,0,0,55,1,SLICE,SLICE
19,158,19,158,0,0,0,59,1,SLICE,SLICE
19,158,19,158,0,0,0,58,1,SLICE,SLICE
19,157,19,157,0,0,0,58,1,SLICE,SLICE
19,158,19,158,0,0,0,58,1,SLICE,SLICE
19,159,19,159,0,0,0,59,1,SLICE,SLICE
18,158,18,158,0,0,0,56,1,SLICE,SLICE
32,205,32,205,0,0,0,58,1,SLICE,SLICE
33,207,33,207,0,0,0,58,1,SLICE,SLICE
32,206,32,206,0,0,0,58,1,SLICE,SLICE
32,205,32,205,0,0,0,59,1,SLICE,SLICE
32,205,32,205,0,0,0,58,1,SLICE,SLICE
32,206,32,206,0,0,0,58,1,SLICE,SLICE
22,202,22,202,0,0,0,55,1,SLICE,SLICE
23,200,23,200,0,0,0,59,1,SLICE,SLICE
23,202,23,202,0,0,0,58,1,SLICE,SLICE
23,202,23,202,0,0,0,59,1,SLICE,SLICE
23,201,23,201,0,0,0,58,1,SLICE,SLICE
22,200,22,200,0,0,0,56,1,SLICE,SLICE
24,209,24,209,0,0,0,59,1,SLICE,SLICE
22,213,22,213,0,0,0,55,1,SLICE,SLICE
24,208,24,208,0,0,0,59,1,SLICE,SLICE
26,209,26,209,0,0,0,58,1,SLICE,SLICE
25,210,25,210,0,0,0,58,1,SLICE,SLICE
24,208,24,208,0,0,0,58,1,SLICE,SLICE
22,215,22,215,0,0,0,55,1,SLICE,SLICE
22,215,22,215,0,0,0,55,1,SLICE,SLICE
18,215,18,215,0,0,0,55,1,SLICE,SLICE
22,215,22,215,0,0,0,55,1,SLICE,SLICE
23,215,23,215,0,0,0,58,1,SLICE,SLICE
18,214,18,214,0,0,0,55,1,SLICE,SLICE
32,209,32,209,0,0,0,58,1,SLICE,SLICE
30,206,30,206,0,0,0,58,1,SLICE,SLICE
32,209,32,209,0,0,0,58,1,SLICE,SLICE
32,207,32,207,0,0,0,58,1,SLICE,SLICE
32,206,32,206,0,0,0,59,1,SLICE,SLICE
32,209,32,209,0,0,0,58,1,SLICE,SLICE
26,205,26,205,0,0,0,58,1,SLICE,SLICE
26,205,26,205,0,0,0,59,1,SLICE,SLICE
26,206,26,206,0,0,0,58,1,SLICE,SLICE
26,205,26,205,0,0,0,58,1,SLICE,SLICE
26,206,26,206,0,0,0,59,1,SLICE,SLICE
26,204,26,204,0,0,0,58,1,SLICE,SLICE
20,197,20,197,0,0,0,55,1,SLICE,SLICE
20,200,20,200,0,0,0,55,1,SLICE,SLICE
20,198,20,198,0,0,0,56,1,SLICE,SLICE
20,201,20,201,0,0,0,56,1,SLICE,SLICE
20,198,20,198,0,0,0,55,1,SLICE,SLICE
20,202,20,202,0,0,0,56,1,SLICE,SLICE
36,210,36,210,0,0,0,58,1,SLICE,SLICE
36,209,36,209,0,0,0,58,1,SLICE,SLICE
34,209,34,209,0,0,0,58,1,SLICE,SLICE
36,209,36,209,0,0,0,58,1,SLICE,SLICE
37,209,37,209,0,0,0,58,1,SLICE,SLICE
34,207,34,207,0,0,0,59,1,SLICE,SLICE
33,207,33,207,0,0,0,59,1,SLICE,SLICE
34,208,34,208,0,0,0,58,1,SLICE,SLICE
34,208,34,208,0,0,0,58,1,SLICE,SLICE
35,208,35,208,0,0,0,58,1,SLICE,SLICE
35,208,35,208,0,0,0,59,1,SLICE,SLICE
35,207,35,207,0,0,0,59,1,SLICE,SLICE
25,210,25,210,0,0,0,58,1,SLICE,SLICE
22,212,22,212,0,0,0,56,1,SLICE,SLICE
22,213,22,213,0,0,0,55,1,SLICE,SLICE
24,212,24,212,0,0,0,59,1,SLICE,SLICE
24,211,24,211,0,0,0,59,1,SLICE,SLICE
24,212,24,212,0,0,0,58,1,SLICE,SLICE
18,189,18,189,0,0,0,56,1,SLICE,SLICE
18,188,18,188,0,0,0,55,1,SLICE,SLICE
18,188,18,188,0,0,0,55,1,SLICE,SLICE
18,189,18,189,0,0,0,55,1,SLICE,SLICE
18,189,18,189,0,0,0,55,1,SLICE,SLICE
18,188,18,188,0,0,0,56,1,SLICE,SLICE
20,207,20,207,0,0,0,56,1,SLICE,SLICE
20,207,20,207,0,0,0,55,1,SLICE,SLICE
20,206,20,206,0,0,0,56,1,SLICE,SLICE
20,207,20,207,0,0,0,55,1,SLICE,SLICE
18,212,18,212,0,0,0,56,1,SLICE,SLICE
20,209,20,209,0,0,0,56,1,SLICE,SLICE
20,200,20,200,0,0,0,55,1,SLICE,SLICE
22,200,22,200,0,0,0,55,1,SLICE,SLICE
22,200,22,200,0,0,0,55,1,SLICE,SLICE
20,200,20,200,0,0,0,55,1,SLICE,SLICE
22,200,22,200,0,0,0,55,1,SLICE,SLICE
20,200,20,200,0,0,0,56,1,SLICE,SLICE
34,213,34,213,0,0,0,58,1,SLICE,SLICE
33,208,33,208,0,0,0,58,1,SLICE,SLICE
33,209,33,209,0,0,0,58,1,SLICE,SLICE
33,204,33,204,0,0,0,58,1,SLICE,SLICE
35,204,35,204,0,0,0,58,1,SLICE,SLICE
34,208,34,208,0,0,0,59,1,SLICE,SLICE
30,211,30,211,0,0,0,59,1,SLICE,SLICE
33,206,33,206,0,0,0,58,1,SLICE,SLICE
33,209,33,209,0,0,0,59,1,SLICE,SLICE
33,208,33,208,0,0,0,58,1,SLICE,SLICE
